IsoCode;TypeOfFoodID;TypeOfNutritionalFactId;SupplyQuantity
KGZ;11;2;1.1425
LAO;11;2;0.8473
LVA;11;2;0.8168
LBN;11;2;0.3769
LSO;11;2;1.1705
LBR;11;2;1.0902
LTU;11;2;0.5512
LUX;11;2;0.4762
MDG;11;2;0.978
MWI;11;2;0.8013
MYS;11;2;0.2724
MDV;11;2;0.0061
MLI;11;2;0.9069
MLT;11;2;0.2836
MRT;11;2;1.1275
MUS;11;2;0.3444
MEX;11;2;1.4186
MNG;11;2;3.5016
MNE;11;2;0.5074
MAR;11;2;0.6272
MOZ;11;2;0.4003
MMR;11;2;0.6964
NAM;11;2;0.941
NPL;11;2;0.6919
NLD;11;2;0.1481
NCL;11;2;0.7008
NZL;11;2;0.5222
NIC;11;2;0.7786
NER;11;2;0.5922
NGA;11;2;0.3219
MKD;11;2;0.9482
NOR;11;2;0.3586
OMN;11;2;0.6872
PAK;11;2;0.634
PAN;11;2;1.1889
PRY;11;2;2.1798
PER;11;2;1.5684
PHL;11;2;1.2444
POL;11;2;0.0728
PRT;11;2;0.9389
MDA;11;2;0.7182
ROU;11;2;0.7777
RUS;11;2;0.9817
RWA;11;2;0.4895
KNA;11;2;1.1432
LCA;11;2;1.3072
VCT;11;2;0.6094
WSM;11;2;0.6822
STP;11;2;0.1153
SAU;11;2;0.4284
SEN;11;2;0.7011
SRB;11;2;1.006
SLE;11;2;0.3951
SVK;11;2;1.1162
SVN;11;2;0.8842
SLB;11;2;0.2423
ZAF;11;2;1.6246
ESP;11;2;0.6769
LKA;11;2;0.3884
SDN;11;2;0.9059
SUR;11;2;0.2821
SWE;11;2;0.028
CHE;11;2;0.7585
TWN;11;2;0.5598
TJK;11;2;0.9568
THA;11;2;0.5491
TLS;11;2;0.3812
TGO;11;2;0.2791
TTO;11;2;0.5611
TUN;11;2;0.3688
TUR;11;2;0.3655
TKM;11;2;0.1992
UGA;11;2;0.5539
UKR;11;2;0.6672
ARE;11;2;0.5496
GBR;11;2;0.4325
TZA;11;2;0
USA;11;2;0.0879
URY;11;2;0.5152
UZB;11;2;0.8286
VUT;11;2;0.91
VEN;11;2;0.7641
VNM;11;2;1.6442
YEM;11;2;0.7232
ZMB;11;2;0.9139
ZWE;11;2;0.6541
AFG;12;2;0.2034
ALB;12;2;0.3722
DZA;12;2;0.183
AGO;12;2;2.1534
ATG;12;2;0.7674
ARG;12;2;0.0097
ARM;12;2;0.2619
AUS;12;2;0.6984
AUT;12;2;1.5028
AZE;12;2;0.0541
BHS;12;2;0.8052
BGD;12;2;0.5972
BRB;12;2;1.2324
BLR;12;2;0.5207
BEL;12;2;0.2216
BLZ;12;2;1.7864
BEN;12;2;3.2508
BOL;12;2;0.5114
BIH;12;2;0.6863
BWA;12;2;1.5572
BRA;12;2;0.4788
BGR;12;2;0.7619
BFA;12;2;5.7595
CPV;12;2;0.3534
KHM;12;2;4.5722
CMR;12;2;3.8301
CAN;12;2;2.416
CAF;12;2;3.6064
TCD;12;2;6.6931
CHL;12;2;0.4571
CHN;12;2;1.7892
COL;12;2;0.6496
COG;12;2;1.7531
CRI;12;2;1.4602
CIV;12;2;2.2727
HRV;12;2;0.5866
CUB;12;2;2.6063
CYP;12;2;1.1335
CZE;12;2;0.3238
DNK;12;2;0.3185
DJI;12;2;0.2549
DMA;12;2;0.7095
DOM;12;2;0.7774
ECU;12;2;0.6385
EGY;12;2;0.5969
SLV;12;2;1.3699
EST;12;2;0.1861
SWZ;12;2;1.3129
ETH;12;2;0.8074
FJI;12;2;1.8734
FIN;12;2;0.3524
FRA;12;2;0.4104
PYF;12;2;1.0618
GAB;12;2;3.3264
GMB;12;2;8.0649
GEO;12;2;0.299
DEU;12;2;0.7821
GHA;12;2;2.5576
GRC;12;2;0.6036
GRD;12;2;0.5809
GTM;12;2;1.431
GIN;12;2;3.5417
GNB;12;2;1.2684
GUY;12;2;2.0885
HTI;12;2;1.3117
HND;12;2;0.2182
HUN;12;2;0.2616
ISL;12;2;0.5142
IND;12;2;1.1174
IDN;12;2;2.3529
IRN;12;2;0.1313
IRQ;12;2;0.3799
IRL;12;2;0.5569
ISR;12;2;1.5444
ITA;12;2;0.178
JAM;12;2;0.9266
JPN;12;2;4.9835
JOR;12;2;1.0636
KAZ;12;2;0.4264
KEN;12;2;0.4434
KIR;12;2;4.1328
PRK;12;2;1.8464
KOR;12;2;2.9221
KWT;12;2;0.4758
KGZ;12;2;0.041
LAO;12;2;1.8629
LVA;12;2;0.3493
LBN;12;2;1.2636
LSO;12;2;0.3043
LBR;12;2;1.6416
LTU;12;2;0.3435
LUX;12;2;0.3253
MDG;12;2;0.1746
MWI;12;2;3.2713
MYS;12;2;0.6273
MDV;12;2;0.3793
MLI;12;2;1.2131
MLT;12;2;0.5802
MRT;12;2;0.3257
MUS;12;2;0.7849
MEX;12;2;0.6906
MNG;12;2;0.091
MNE;12;2;0.3221
MAR;12;2;0.0816
MOZ;12;2;0.6248
MMR;12;2;1.6285
NAM;12;2;0.4745
NPL;12;2;0.1628
NLD;12;2;0.1864
NCL;12;2;1.2143
NZL;12;2;1.2917
NIC;12;2;0.9902
NER;12;2;4.1028
NGA;12;2;3.0135
MKD;12;2;1.159
NOR;12;2;1.1075
OMN;12;2;0.2819
PAK;12;2;2.3547
PAN;12;2;1.3776
PRY;12;2;1.201
PER;12;2;1.7469
PHL;12;2;0.694
POL;12;2;0.2619
PRT;12;2;0.1528
MDA;12;2;0.1026
ROU;12;2;0.253
RUS;12;2;0.3682
RWA;12;2;2.0594
KNA;12;2;0.8639
LCA;12;2;0.856
VCT;12;2;0.5591
WSM;12;2;3.5918
STP;12;2;3.1412
SAU;12;2;0.2741
SEN;12;2;2.3095
SRB;12;2;0.5394
SLE;12;2;2.3527
SVK;12;2;0.9727
SVN;12;2;0.4624
SLB;12;2;1.9847
ZAF;12;2;1.157
ESP;12;2;0.6022
LKA;12;2;2.4703
SDN;12;2;1.7823
SUR;12;2;1.7007
SWE;12;2;0.5363
CHE;12;2;0.4447
TWN;12;2;6.0058
TJK;12;2;0.6679
THA;12;2;1.9423
TLS;12;2;2.157
TGO;12;2;1.4567
TTO;12;2;1.0514
TUN;12;2;1.1013
TUR;12;2;0.652
TKM;12;2;0.1992
UGA;12;2;2.6454
UKR;12;2;0.0174
ARE;12;2;0.8803
GBR;12;2;0.7353
TZA;12;2;2.9355
USA;12;2;1.2706
URY;12;2;0.6455
UZB;12;2;0.1336
VUT;12;2;6.6761
VEN;12;2;0.0444
VNM;12;2;3.7994
YEM;12;2;0.2254
ZMB;12;2;8.0562
ZWE;12;2;1.523
AFG;13;2;1.2479
ALB;13;2;1.4555
DZA;13;2;2.5509
AGO;13;2;4.085
ATG;13;2;0.8841
ARG;13;2;0.2434
ARM;13;2;0.9191
AUS;13;2;0.2683
AUT;13;2;0.2405
AZE;13;2;0.1787
BHS;13;2;0.2765
BGD;13;2;3.2512
BRB;13;2;2.6608
BLR;13;2;0.0053
BEL;13;2;0.6993
BLZ;13;2;5.9918
BEN;13;2;4.275
BOL;13;2;2.0747
BIH;13;2;1.6998
BWA;13;2;1.3194
BRA;13;2;4.7326
BGR;13;2;0.7859
BFA;13;2;5.6019
CPV;13;2;5.2138
KHM;13;2;2.2173
CMR;13;2;8.9777
CAN;13;2;3.7451
CAF;13;2;5.5765
TCD;13;2;3.7365
CHL;13;2;1.3996
CHN;13;2;0.3149
COL;13;2;2.3497
COG;13;2;1.61
CRI;13;2;4.2943
CIV;13;2;1.1406
HRV;13;2;0.2601
CUB;13;2;6.5242
CYP;13;2;1.1335
CZE;13;2;0.7227
DNK;13;2;0.1902
DJI;13;2;6.2828
DMA;13;2;1.7738
DOM;13;2;3.7823
ECU;13;2;0.8893
EGY;13;2;1.6818
SLV;13;2;6.8426
EST;13;2;0.8559
SWZ;13;2;1.8511
ETH;13;2;10.748
FJI;13;2;4.6936
FIN;13;2;0.3099
FRA;13;2;0.513
PYF;13;2;0.6636
GAB;13;2;0.069
GMB;13;2;0.4232
GEO;13;2;0.013
DEU;13;2;0.2351
GHA;13;2;3.2089
GRC;13;2;1.3593
GRD;13;2;2.6991
GTM;13;2;6.597
GIN;13;2;2.159
GNB;13;2;1.3364
GUY;13;2;2.3902
HTI;13;2;10.3835
HND;13;2;6.1877
HUN;13;2;1.0009
ISL;13;2;0.1596
IND;13;2;7.2096
IDN;13;2;0.4953
IRN;13;2;2.4034
IRQ;13;2;1.8996
IRL;13;2;0.7363
ISR;13;2;1.4792
ITA;13;2;1.4848
JAM;13;2;1.2286
JPN;13;2;0.4966
JOR;13;2;2.735
KAZ;13;2;0.1579
KEN;13;2;8.0145
KIR;13;2;0.0203
PRK;13;2;6.2757
KOR;13;2;0.3504
KWT;13;2;1.8382
KGZ;13;2;1.992
LAO;13;2;0.9555
LVA;13;2;0.0205
LBN;13;2;2.8671
LSO;13;2;4.1826
LBR;13;2;0.5639
LTU;13;2;2.2808
LUX;13;2;0.2357
MDG;13;2;2.1423
MWI;13;2;6.6676
MYS;13;2;1.0518
MDV;13;2;0.312
MLI;13;2;3.5923
MLT;13;2;1.0314
MRT;13;2;3.8334
MUS;13;2;3.2693
MEX;13;2;3.1103
MNG;13;2;0.1456
MNE;13;2;1.2399
MAR;13;2;1.5552
MOZ;13;2;7.654
MMR;13;2;4.5961
NAM;13;2;4.1338
NPL;13;2;5.0943
NLD;13;2;0.4731
NCL;13;2;0.5739
NZL;13;2;1.1983
NIC;13;2;6.1607
NER;13;2;13.1876
NGA;13;2;5.723
MKD;13;2;1.8903
NOR;13;2;1.6704
OMN;13;2;1.439
PAK;13;2;2.9509
PAN;13;2;2.0759
PRY;13;2;3.5196
PER;13;2;3.685
PHL;13;2;0.6063
POL;13;2;0.5918
PRT;13;2;0.8472
MDA;13;2;0.363
ROU;13;2;0.595
RUS;13;2;0.7559
RWA;13;2;18.2478
KNA;13;2;2.28
LCA;13;2;2.3367
VCT;13;2;2.8682
WSM;13;2;0
STP;13;2;2.2094
SAU;13;2;1.8276
SEN;13;2;2.095
SRB;13;2;0.9878
SLE;13;2;5.0916
SVK;13;2;0.6697
SVN;13;2;0.6301
SLB;13;2;5.4603
ZAF;13;2;0.6235
ESP;13;2;1.3631
LKA;13;2;4.4589
SDN;13;2;5.0302
SUR;13;2;1.0204
SWE;13;2;0.499
CHE;13;2;0.5964
TWN;13;2;0.9329
TJK;13;2;1.4803
THA;13;2;1.2375
TLS;13;2;3.6036
TGO;13;2;7.8768
TTO;13;2;3.2369
TUN;13;2;2.3795
TUR;13;2;3.4675
TKM;13;2;0.4739
UGA;13;2;14.9938
UKR;13;2;0.6672
ARE;13;2;7.5411
GBR;13;2;1.0909
TZA;13;2;12.3693
USA;13;2;1.0332
URY;13;2;1.06
UZB;13;2;0.0107
VUT;13;2;0.0078
VEN;13;2;1.9369
VNM;13;2;0.9387
YEM;13;2;2.9398
ZMB;13;2;0.6431
ZWE;13;2;1.6987
AFG;14;2;0.1664
ALB;14;2;0
DZA;14;2;0.1776
AGO;14;2;0
ATG;14;2;0.3438
ARG;14;2;0.0292
ARM;14;2;0.0154
AUS;14;2;0.1203
AUT;14;2;0.1341
AZE;14;2;0.0108
BHS;14;2;0.244
BGD;14;2;0.7465
BRB;14;2;0.3137
BLR;14;2;0.0213
BEL;14;2;0.1182
BLZ;14;2;0.0521
BEN;14;2;1.6293
BOL;14;2;0.1023
BIH;14;2;1.3461
BWA;14;2;0.4066
BRA;14;2;0.022
BGR;14;2;1.6319
BFA;14;2;0.0657
CPV;14;2;0.6707
KHM;14;2;0.1988
CMR;14;2;0.8567
CAN;14;2;0.1532
CAF;14;2;0.0108
TCD;14;2;0
CHL;14;2;0.0282
CHN;14;2;0.0765
COL;14;2;0.1106
COG;14;2;0.0089
CRI;14;2;0.1047
CIV;14;2;0.4309
HRV;14;2;0.0775
CUB;14;2;0.0283
CYP;14;2;0.081
CZE;14;2;0.0925
DNK;14;2;0.1902
DJI;14;2;0.2699
DMA;14;2;0.4371
DOM;14;2;0.0747
ECU;14;2;0.0532
EGY;14;2;0.2128
SLV;14;2;0.0267
EST;14;2;0.1674
SWZ;14;2;0.4322
ETH;14;2;0.7693
FJI;14;2;0.1826
FIN;14;2;0.0425
FRA;14;2;0.0401
PYF;14;2;0.0255
GAB;14;2;0
GMB;14;2;0.0078
GEO;14;2;0.0715
DEU;14;2;0.12
GHA;14;2;1.2073
GRC;14;2;0.0665
GRD;14;2;0.5667
GTM;14;2;0.0859
GIN;14;2;0
GNB;14;2;0
GUY;14;2;0.6203
HTI;14;2;0
HND;14;2;0.0312
HUN;14;2;0.1877
ISL;14;2;0.1312
IND;14;2;0.8189
IDN;14;2;0.3351
IRN;14;2;0.177
IRQ;14;2;0.0496
IRL;14;2;0.0991
ISR;14;2;0.0652
ITA;14;2;0.0141
JAM;14;2;1.1187
JPN;14;2;0.1848
JOR;14;2;0.0941
KAZ;14;2;0.0316
KEN;14;2;0.0411
KIR;14;2;0.0203
PRK;14;2;0
KOR;14;2;0.0618
KWT;14;2;0.4057
KGZ;14;2;0.0586
LAO;14;2;0.4086
LVA;14;2;0.036
LBN;14;2;0.0961
LSO;14;2;0.2107
LBR;14;2;0
LTU;14;2;0.1758
LUX;14;2;0.165
MDG;14;2;0.1281
MWI;14;2;0.0441
MYS;14;2;0.9314
MDV;14;2;0.6608
MLI;14;2;0.1354
MLT;14;2;0.0774
MRT;14;2;0.0125
MUS;14;2;0.367
MEX;14;2;0.3533
MNG;14;2;0.0061
MNE;14;2;0.0529
MAR;14;2;0.3161
MOZ;14;2;0.0098
MMR;14;2;0.4339
NAM;14;2;0.3458
NPL;14;2;1.1328
NLD;14;2;0.1625
NCL;14;2;0.0967
NZL;14;2;0.1154
NIC;14;2;0.0076
NER;14;2;0.1587
NGA;14;2;0.5097
MKD;14;2;0.4648
NOR;14;2;0.0545
OMN;14;2;0.5697
PAK;14;2;0.4075
PAN;14;2;0.0315
PRY;14;2;0.0347
PER;14;2;0.0446
PHL;14;2;0.0798
POL;14;2;0.0534
PRT;14;2;0.0437
MDA;14;2;0.0158
ROU;14;2;0.417
RUS;14;2;0.0344
RWA;14;2;0.0675
KNA;14;2;0.1884
LCA;14;2;0.3297
VCT;14;2;0.3075
WSM;14;2;0.1574
STP;14;2;0.0576
SAU;14;2;0.4112
SEN;14;2;0.1567
SRB;14;2;0.0667
SLE;14;2;0.1976
SVK;14;2;0.1515
SVN;14;2;0.1779
SLB;14;2;0.1398
ZAF;14;2;0.1319
ESP;14;2;0.0187
LKA;14;2;1.3284
SDN;14;2;0.0884
SUR;14;2;0.0747
SWE;14;2;0.1213
CHE;14;2;0.1151
TWN;14;2;0.2041
TJK;14;2;0.0903
THA;14;2;1.8604
TLS;14;2;0.0866
TGO;14;2;0.1483
TTO;14;2;0.4135
TUN;14;2;0.3587
TUR;14;2;0.3803
TKM;14;2;0.0054
UGA;14;2;0.0478
UKR;14;2;0.0348
ARE;14;2;0.5962
GBR;14;2;0.173
TZA;14;2;0.0753
USA;14;2;0.1231
URY;14;2;0.0415
UZB;14;2;0.016
VUT;14;2;0.1177
VEN;14;2;0
VNM;14;2;0.5221
YEM;14;2;0.0657
ZMB;14;2;0.0846
ZWE;14;2;0.0488
AFG;15;2;0.1941
ALB;15;2;0.8867
DZA;15;2;1.4638
AGO;15;2;5.1941
ATG;15;2;0.4666
ARG;15;2;1.3096
ARM;15;2;0.9191
AUS;15;2;0.9944
AUT;15;2;1.045
AZE;15;2;1.7652
BHS;15;2;0.366
BGD;15;2;1.9574
BRB;15;2;1.4228
BLR;15;2;4.1552
BEL;15;2;1.9304
BLZ;15;2;0.4094
BEN;15;2;7.7818
BOL;15;2;3.4772
BIH;15;2;1.8582
BWA;15;2;1.7413
BRA;15;2;0.864
BGR;15;2;0.6959
BFA;15;2;0.2496
CPV;15;2;1.0673
KHM;15;2;0.5046
CMR;15;2;3.3261
CAN;15;2;1.3785
CAF;15;2;7.7726
TCD;15;2;1.1132
CHL;15;2;1.8285
CHN;15;2;0.5253
COL;15;2;1.8037
COG;15;2;4.9732
CRI;15;2;0.6099
CIV;15;2;9.4627
HRV;15;2;0.8966
CUB;15;2;1.2438
CYP;15;2;0.5418
CZE;15;2;1.5842
DNK;15;2;0.9731
DJI;15;2;0.5248
DMA;15;2;3.2626
DOM;15;2;0.8073
ECU;15;2;0.8665
EGY;15;2;0.6696
SLV;15;2;0.7551
EST;15;2;1.3582
SWZ;15;2;1.9979
ETH;15;2;2.3461
FJI;15;2;2.7797
FIN;15;2;1.1123
FRA;15;2;0.977
PYF;15;2;0.9036
GAB;15;2;3.3202
GMB;15;2;0.1332
GEO;15;2;1.2936
DEU;15;2;1.3051
GHA;15;2;10.8181
GRC;15;2;1.1121
GRD;15;2;0.6801
GTM;15;2;0.2504
GIN;15;2;3.0403
GNB;15;2;1.88
GUY;15;2;0.7341
HTI;15;2;2.6434
HND;15;2;0.1948
HUN;15;2;1.1601
ISL;15;2;0.5674
IND;15;2;0.8955
IDN;15;2;0.7503
IRN;15;2;0.9248
IRQ;15;2;0.223
IRL;15;2;1.364
ISR;15;2;0.6846
ITA;15;2;0.7167
JAM;15;2;1.9149
JPN;15;2;0.5139
JOR;15;2;0.4992
KAZ;15;2;2.3739
KEN;15;2;2.0939
KIR;15;2;2.6583
PRK;15;2;2.4873
KOR;15;2;0.3556
KWT;15;2;0.9416
KGZ;15;2;2.408
LAO;15;2;0.5408
LVA;15;2;2.7689
LBN;15;2;0.9754
LSO;15;2;1.9586
LBR;15;2;3.8722
LTU;15;2;0.8588
LUX;15;2;0.8486
MDG;15;2;3.4696
MWI;15;2;4.7048
MYS;15;2;0.3738
MDV;15;2;0.4283
MLI;15;2;0.7479
MLT;15;2;0.7005
MRT;15;2;0.238
MUS;15;2;0.4404
MEX;15;2;0.3051
MNG;15;2;0.8011
MNE;15;2;0.5074
MAR;15;2;0.9994
MOZ;15;2;5.7796
MMR;15;2;0.2786
NAM;15;2;5.0828
NPL;15;2;2.4556
NLD;15;2;1.6487
NCL;15;2;0.7431
NZL;15;2;1.1763
NIC;15;2;0.4611
NER;15;2;0.2625
NGA;15;2;5.9734
MKD;15;2;1.6362
NOR;15;2;1.044
OMN;15;2;0.6402
PAK;15;2;0.566
PAN;15;2;0.4466
PRY;15;2;1.8813
PER;15;2;3.634
PHL;15;2;0.6142
POL;15;2;2.1635
PRT;15;2;1.2402
MDA;15;2;1.5784
ROU;15;2;2.0287
RUS;15;2;2.4102
RWA;15;2;7.6384
KNA;15;2;0.708
LCA;15;2;0.6709
VCT;15;2;1.1741
WSM;15;2;3.586
STP;15;2;1.6523
SAU;15;2;0.3141
SEN;15;2;0.6186
SRB;15;2;0.9999
SLE;15;2;2.9813
SVK;15;2;1.7621
SVN;15;2;1.1179
SLB;15;2;10.9672
ZAF;15;2;0.7793
ESP;15;2;1.1157
LKA;15;2;0.4816
SDN;15;2;0.5082
SUR;15;2;0.8794
SWE;15;2;1.054
CHE;15;2;0.9207
TWN;15;2;0.2391
TJK;15;2;1.2546
THA;15;2;0.4507
TLS;15;2;1.0135
TGO;15;2;4.9721
TTO;15;2;1.0573
TUN;15;2;0.6366
TUR;15;2;1.0768
TKM;15;2;0.7485
UGA;15;2;3.7341
UKR;15;2;3.336
ARE;15;2;0.2189
GBR;15;2;1.9607
TZA;15;2;3.9977
USA;15;2;1.064
URY;15;2;1.0897
UZB;15;2;1.2509
VUT;15;2;5.7347
VEN;15;2;1.1195
VNM;15;2;0.2333
YEM;15;2;0.2066
ZMB;15;2;1.2863
ZWE;15;2;0.5467
AFG;16;2;0.5546
ALB;16;2;0.2635
DZA;16;2;0.4628
AGO;16;2;0.1017
ATG;16;2;0.4113
ARG;16;2;0.9688
ARM;16;2;0.5545
AUS;16;2;0.7031
AUT;16;2;0.726
AZE;16;2;0.2328
BHS;16;2;0.4311
BGD;16;2;0.1161
BRB;16;2;0.3585
BLR;16;2;0.3029
BEL;16;2;0.4235
BLZ;16;2;0.2903
BEN;16;2;0.0233
BOL;16;2;0.4894
BIH;16;2;0.9449
BWA;16;2;0.3068
BRA;16;2;0.6879
BGR;16;2;0.588
BFA;16;2;0.0328
CPV;16;2;0.2885
KHM;16;2;0.0535
CMR;16;2;0.1008
CAN;16;2;0.6374
CAF;16;2;0.3876
TCD;16;2;0.0142
CHL;16;2;0.316
CHN;16;2;0.387
COL;16;2;0.1313
COG;16;2;0.0716
CRI;16;2;0.5545
CIV;16;2;1.4109
HRV;16;2;0.9242
CUB;16;2;0.1753
CYP;16;2;0.6415
CZE;16;2;0.5666
DNK;16;2;0.9245
DJI;16;2;0.1949
DMA;16;2;0.6018
DOM;16;2;0.4111
ECU;16;2;0.0532
EGY;16;2;0.2024
SLV;16;2;0.294
EST;16;2;0.7535
SWZ;16;2;0.1468
ETH;16;2;0.3047
FJI;16;2;0.3382
FIN;16;2;1.0826
FRA;16;2;0.7361
PYF;16;2;0.3471
GAB;16;2;0.1004
GMB;16;2;0.4232
GEO;16;2;0.6436
DEU;16;2;0.6669
GHA;16;2;0.0159
GRC;16;2;0.6273
GRD;16;2;0.1204
GTM;16;2;0.4865
GIN;16;2;0.2183
GNB;16;2;0.0793
GUY;16;2;0.2959
HTI;16;2;0.8511
HND;16;2;0.6858
HUN;16;2;0.4777
ISL;16;2;0.9184
IND;16;2;0.176
IDN;16;2;0.4006
IRN;16;2;0.3311
IRQ;16;2;0.3469
IRL;16;2;0.59
ISR;16;2;0.4931
ITA;16;2;0.5996
JAM;16;2;0.3226
JPN;16;2;0.6699
JOR;16;2;0.6295
KAZ;16;2;0.4422
KEN;16;2;0.4681
KIR;16;2;0.0676
PRK;16;2;0.0287
KOR;16;2;0.2268
KWT;16;2;0.6211
KGZ;16;2;0.3515
LAO;16;2;1.941
LVA;16;2;0.6627
LBN;16;2;0.7389
LSO;16;2;0.0624
LBR;16;2;0.0501
LTU;16;2;0.4194
LUX;16;2;2.5364
MDG;16;2;0.3842
MWI;16;2;0.0809
MYS;16;2;0.1901
MDV;16;2;0.52
MLI;16;2;0.1237
MLT;16;2;0.6188
MRT;16;2;0.5951
MUS;16;2;0.3783
MEX;16;2;0.0803
MNG;16;2;0.4005
MNE;16;2;0.8207
MAR;16;2;0.3518
MOZ;16;2;0.2831
MMR;16;2;0.3107
NAM;16;2;0.2493
NPL;16;2;0.1018
NLD;16;2;0.3393
NCL;16;2;0.4591
NZL;16;2;0.3463
NIC;16;2;0.0832
NER;16;2;0.0549
NGA;16;2;0.0179
MKD;16;2;0.9049
NOR;16;2;1.0894
OMN;16;2;0.3759
PAK;16;2;0.3019
PAN;16;2;0.3208
PRY;16;2;2.5824
PER;16;2;0.5802
PHL;16;2;0.4068
POL;16;2;0.3056
PRT;16;2;0.6201
MDA;16;2;0.2525
ROU;16;2;0.417
RUS;16;2;0.3534
RWA;16;2;0.0506
KNA;16;2;0.1234
LCA;16;2;0.2082
VCT;16;2;0.3522
WSM;16;2;0.5248
STP;16;2;0.0288
SAU;16;2;0.4512
SEN;16;2;0.2062
SRB;16;2;0.5697
SLE;16;2;0.1437
SVK;16;2;0.6618
SVN;16;2;0.8689
SLB;16;2;0.1677
ZAF;16;2;0.1679
ESP;16;2;0.6396
LKA;16;2;0.6448
SDN;16;2;0.2504
SUR;16;2;0.3484
SWE;16;2;1.0679
CHE;16;2;0.2459
TWN;16;2;0.3557
TJK;16;2;0.2437
THA;16;2;0.3524
TLS;16;2;1.2474
TGO;16;2;0.1396
TTO;16;2;0.2008
TUN;16;2;0.4193
TUR;16;2;0.5335
TKM;16;2;0.2746
UGA;16;2;0.0382
UKR;16;2;0.2031
ARE;16;2;0.2282
GBR;16;2;0.7785
TZA;16;2;0.0585
USA;16;2;0.6331
URY;16;2;1.6878
UZB;16;2;0.1604
VUT;16;2;0.0863
VEN;16;2;0.3287
VNM;16;2;0.5444
YEM;16;2;0.3193
ZMB;16;2;0.0762
ZWE;16;2;0.2636
AFG;17;2;0
ALB;17;2;0
DZA;17;2;0
AGO;17;2;0
ATG;17;2;0
ARG;17;2;0
ARM;17;2;0
AUS;17;2;0
AUT;17;2;0
AZE;17;2;0
BHS;17;2;0
BGD;17;2;0.0083
BRB;17;2;0
BLR;17;2;0
BEL;17;2;0
BLZ;17;2;0
BEN;17;2;0
BOL;17;2;0
BIH;17;2;0
BWA;17;2;0
BRA;17;2;0.022
BGR;17;2;0
BFA;17;2;0
CPV;17;2;0
KHM;17;2;0.0153
CMR;17;2;0
CAN;17;2;0
CAF;17;2;0
TCD;17;2;0
CHL;17;2;0
CHN;17;2;0.0015
COL;17;2;0.0138
COG;17;2;0
CRI;17;2;0
CIV;17;2;0
HRV;17;2;0
CUB;17;2;0
CYP;17;2;0
CZE;17;2;0
DNK;17;2;0
DJI;17;2;0
DMA;17;2;0
DOM;17;2;0
ECU;17;2;0
EGY;17;2;0.1298
SLV;17;2;0
EST;17;2;0
SWZ;17;2;0
ETH;17;2;0
FJI;17;2;0
FIN;17;2;0
FRA;17;2;0
PYF;17;2;0.0255
GAB;17;2;0.0063
GMB;17;2;0
GEO;17;2;0
DEU;17;2;0
GHA;17;2;0.0318
GRC;17;2;0
GRD;17;2;0
GTM;17;2;0
GIN;17;2;0
GNB;17;2;0
GUY;17;2;0
HTI;17;2;0
HND;17;2;0
HUN;17;2;0
ISL;17;2;0
IND;17;2;0
IDN;17;2;0
IRN;17;2;0
IRQ;17;2;0
IRL;17;2;0
ISR;17;2;0
ITA;17;2;0
JAM;17;2;0
JPN;17;2;0.052
JOR;17;2;0
KAZ;17;2;0
KEN;17;2;0
KIR;17;2;0
PRK;17;2;0
KOR;17;2;0
KWT;17;2;0
KGZ;17;2;0
LAO;17;2;0.0541
LVA;17;2;0
LBN;17;2;0
LSO;17;2;0
LBR;17;2;0.0627
LTU;17;2;0
LUX;17;2;0
MDG;17;2;0.0466
MWI;17;2;0
MYS;17;2;0
MDV;17;2;0.0245
MLI;17;2;0
MLT;17;2;0
MRT;17;2;0
MUS;17;2;0
MEX;17;2;0
MNG;17;2;0
MNE;17;2;0
MAR;17;2;0
MOZ;17;2;0
MMR;17;2;0
NAM;17;2;0
NPL;17;2;0.0814
NLD;17;2;0
NCL;17;2;0
NZL;17;2;0.0055
NIC;17;2;0
NER;17;2;0
NGA;17;2;0
MKD;17;2;0
NOR;17;2;0
OMN;17;2;0
PAK;17;2;0.0377
PAN;17;2;0
PRY;17;2;0
PER;17;2;0
PHL;17;2;0
POL;17;2;0
PRT;17;2;0
MDA;17;2;0
ROU;17;2;0
RUS;17;2;0
RWA;17;2;0
KNA;17;2;0
LCA;17;2;0
VCT;17;2;0
WSM;17;2;0
STP;17;2;0
SAU;17;2;0
SEN;17;2;0
SRB;17;2;0
SLE;17;2;0
SVK;17;2;0
SVN;17;2;0
SLB;17;2;0
ZAF;17;2;0
ESP;17;2;0
LKA;17;2;0
SDN;17;2;0.0295
SUR;17;2;0.0166
SWE;17;2;0
CHE;17;2;0
TWN;17;2;0.0117
TJK;17;2;0
THA;17;2;0
TLS;17;2;0
TGO;17;2;0
TTO;17;2;0
TUN;17;2;0
TUR;17;2;0
TKM;17;2;0
UGA;17;2;0
UKR;17;2;0
ARE;17;2;0
GBR;17;2;0
TZA;17;2;0
USA;17;2;0
URY;17;2;0
UZB;17;2;0
VUT;17;2;0
VEN;17;2;0
VNM;17;2;0.0167
YEM;17;2;0
ZMB;17;2;0
ZWE;17;2;0
AFG;18;2;0
ALB;18;2;0.0042
DZA;18;2;0
AGO;18;2;0.0092
ATG;18;2;0
ARG;18;2;0.0049
ARM;18;2;0.0051
AUS;18;2;0
AUT;18;2;0.0139
AZE;18;2;0
BHS;18;2;0
BGD;18;2;0.0332
BRB;18;2;0
BLR;18;2;0
